1336,Mahindra Thar DI 4X4 PS,20160101,700000,Diesel
1337,Hyundai Grand i10 1.2 Kappa Magna BSIV,20170101,486000,Gasolina/Etanol
1338,Maruti Swift VDI,20130101,400000,Gasolina/Etanol
1339,Ford Fiesta 1.4 Duratec ZXI,20080101,120000,Gasolina/Etanol
1340,Maruti Alto 800 LXI,20180101,275000,Gasolina/Etanol
1341,Hyundai i20 Asta Option 1.4 CRDi,20160101,580000,Diesel
1342,Maruti Swift Dzire LXI,20150101,375000,Gasolina/Etanol
1343,Maruti Wagon R VXI BS IV with ABS,20150101,229999,Gasolina/Etanol
1344,Maruti Alto LX,20100101,110000,Gasolina/Etanol
1345,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
1346,Maruti A-Star Vxi,20090101,120000,Gasolina/Etanol
1347,Ford Figo Diesel Titanium,20100101,200000,Diesel
1348,Hyundai Verna 1.6 SX CRDi (O),20120101,450000,Diesel
1349,Hyundai Verna 1.6 SX CRDi (O),20120101,550000,Diesel
1350,Maruti Alto LX,20120101,220000,Gasolina/Etanol
1351,Maruti 800 EX,20010101,40000,Gasolina/Etanol
1352,Renault KWID Climber 1.0 AMT,20170101,300000,Gasolina/Etanol
1353,Mahindra Bolero Power Plus SLE,20180101,630000,Diesel
1354,Maruti Swift Dzire VDI,20170101,610000,Gasolina/Etanol
1355,Hyundai Xcent 1.2 VTVT S,20190101,660000,Gasolina/Etanol
1356,Maruti Wagon R LXI LPG BSIV,20120101,220000,Gasolina/Etanol
1357,Nissan Micra Diesel XV Premium,20110101,138000,Diesel
1358,Nissan Micra Diesel XV Premium,20130101,210000,Diesel
1359,Maruti Zen LXi - BS III,20050101,125000,Gasolina/Etanol
1360,Maruti Alto LXi BSIII,20080101,125000,Gasolina/Etanol
1361,Honda City i DTEC SV,20140101,725000,Diesel
1362,Maruti Alto K10 2010-2014 VXI,20110101,170000,Gasolina/Etanol
1363,Toyota Innova 2.5 VX (Diesel) 7 Seater,20150101,1200000,Diesel
1364,Maruti Wagon R VXI BSIII,20030101,70000,Gasolina/Etanol
1365,Maruti Alto LXi,20070101,100000,Gasolina/Etanol
1366,Honda Civic 1.8 (E) MT,20060101,300000,Gasolina/Etanol
1367,Maruti Swift VDI,20130101,450000,Gasolina/Etanol
1368,Maruti Swift Dzire VDI,20150101,530000,Gasolina/Etanol
1369,Maruti Zen Estilo 1.1 LXI BSIII,20070101,100000,Gasolina/Etanol
1370,Honda City 1.5 V MT,20100101,350000,Gasolina/Etanol
1371,Tata Manza ELAN Quadrajet BS IV,20110101,165000,Não identificado
1372,Maruti Swift Dzire ZDI,20190101,475000,Gasolina/Etanol
1373,Mahindra Xylo E4 ABS BS IV,20130101,350000,Diesel
1374,Renault KWID RXL,20160101,229999,Gasolina/Etanol
1375,Honda WR-V i-DTEC VX,20180101,800000,Diesel
1376,Maruti Swift Dzire ZDI,20140101,475000,Gasolina/Etanol
1377,Nissan Terrano XL 110 PS,20140101,425000,Gasolina/Etanol
1378,Maruti Ciaz VDi Plus,20150101,660000,Gasolina/Etanol
1379,Honda Amaze S CVT Petrol,20190101,610000,Gasolina/Etanol
1380,Honda Brio S MT,20130101,240000,Gasolina/Etanol
1381,Maruti Esteem Lxi,20050101,70000,Gasolina/Etanol
1382,Toyota Corolla Altis Diesel D4DGL,20110101,550000,Diesel
1383,Tata Indica Vista Aura 1.2 Safire,20100101,100000,Não identificado
1384,Mahindra Bolero SLE,20100101,350000,Diesel
1385,Hyundai EON Era Plus,20130101,200000,Gasolina/Etanol
1386,Hyundai Elite i20 Asta Option CVT BSIV,20190101,720000,Gasolina/Etanol
1387,Maruti Ritz VDi,20140101,350000,Gasolina/Etanol
1388,Maruti Wagon R VXI BS IV,20160101,400000,Gasolina/Etanol
1389,Hyundai i20 Active 1.2 S,20170101,570000,Gasolina/Etanol
1390,Maruti Omni MPI STD BSIV,20150101,130000,Gasolina/Etanol
1391,Maruti Alto 800 LXI,20160101,210000,Gasolina/Etanol
1392,Hyundai Creta 1.4 E Plus,20180101,800000,Gasolina/Etanol
1393,Honda Jazz 1.5 E i DTEC,20170101,700000,Diesel
1394,Tata Indica Vista Quadrajet VX,20110101,200000,Não identificado
1395,Tata Aria Pure LX 4x2,20140101,495000,Não identificado
1396,Ford Fiesta Classic 1.4 Duratorq CLXI,20140101,325000,Gasolina/Etanol
1397,Ford Freestyle Trend Petrol BSIV,20190101,650000,Gasolina/Etanol
1398,Mahindra Jeep MM 775 XDB,20000101,155000,Diesel
1399,Maruti 800 AC BSIII,20070101,75000,Gasolina/Etanol
1400,Hyundai Grand i10 1.2 CRDi Magna,20150101,350000,Diesel
1401,Maruti Zen Estilo LX BSIV,20100101,90000,Gasolina/Etanol
1402,Maruti Ertiga SHVS VDI,20160101,600000,Gasolina/Etanol
1403,Mahindra Scorpio SLE BSIII,20100101,400000,Diesel
1404,Maruti Swift VDI BSIV,20140101,370000,Gasolina/Etanol
1405,Maruti 800 DX,20000101,50000,Gasolina/Etanol
1406,Honda City 1.5 GXI,20040101,125000,Gasolina/Etanol
1407,Honda CR-V Diesel 4WD,20180101,1800000,Diesel
1408,Hyundai Grand i10 1.2 Kappa Magna AT,20190101,650000,Gasolina/Etanol
1409,Maruti Ertiga BSIV VXI AT,20170101,800000,Gasolina/Etanol
1410,Volkswagen Polo 1.0 TSI Highline Plus,20200101,802000,Gasolina/Etanol
1411,Audi A4 35 TDI Premium,20150101,2300000,Diesel
1412,Hyundai Xcent 1.1 CRDi SX,20160101,430000,Diesel
1413,Hyundai Verna 1.6 SX VTVT,20170101,650000,Gasolina/Etanol
1414,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,20040101,170000,Diesel
1415,Skoda Superb Elegance 2.0 TDI CR AT,20110101,450000,Diesel
1416,Maruti Alto 800 LXI,20130101,250000,Gasolina/Etanol
1417,Ford Ecosport 1.0 Ecoboost Titanium,20140101,550000,Gasolina/Etanol
1418,Jaguar XF 3.0 Litre S Premium Luxury,20130101,2000000,Não identificado
1419,Maruti Zen Estilo VXI BSIII,20070101,140000,Gasolina/Etanol
1420,Chevrolet Beat LT,20120101,155000,Elétrico
1421,Hyundai Accent Executive,20100101,120000,Gasolina/Etanol
1422,Toyota Innova 2.5 E 8 STR,20120101,287000,Gasolina/Etanol
1423,Maruti Baleno Alpha 1.3,20160101,675000,Gasolina/Etanol
1424,Hyundai i10 Magna 1.2 iTech SE,20110101,235000,Gasolina/Etanol
1425,Hyundai i20 1.4 CRDi Asta,20110101,300000,Diesel
1426,Nissan Micra XL CVT,20150101,434999,Gasolina/Etanol
1427,Mahindra Scorpio VLX AT 2WD BSIII,20040101,225000,Diesel
1428,Toyota Corolla AE,20060101,160000,Gasolina/Etanol
1429,Hyundai Grand i10 Nios Sportz,20200101,600000,Gasolina/Etanol
1430,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,20160101,470000,Elétrico
1431,Maruti Swift Dzire VXi,20110101,300000,Gasolina/Etanol
1432,Maruti Baleno Delta 1.2,20180101,600000,Gasolina/Etanol
1433,Hyundai Grand i10 Nios AMT Magna,20200101,640000,Gasolina/Etanol
1434,Tata Indica DLS,20060101,50000,Não identificado
1435,Hyundai Verna 1.6 VTVT S,20150101,600000,Gasolina/Etanol
1436,Hyundai i10 Magna LPG,20140101,290000,Gasolina/Etanol
1437,Hyundai Verna 1.6 VTVT S,20150101,600000,Gasolina/Etanol
1438,Tata Manza Aqua Quadrajet BS IV,20120101,190000,Não identificado
1439,Hyundai i10 Era 1.1,20080101,160000,Gasolina/Etanol
1440,Maruti Alto K10 VXI,20170101,325000,Gasolina/Etanol
1441,Mahindra Bolero DI,20060101,200000,Diesel
1442,Toyota Fortuner 2.8 2WD AT BSIV,20180101,2800000,Gasolina/Etanol
1443,Chevrolet Spark 1.0 LS,20110101,125000,Elétrico
1444,Hyundai i10 Magna 1.1,20080101,155000,Gasolina/Etanol
1445,Hyundai i20 Asta 1.4 CRDi,20150101,550000,Diesel
1446,Maruti Wagon R LX BSIII,20090101,130000,Gasolina/Etanol
1447,Maruti 800 AC,20020101,80000,Gasolina/Etanol
1448,Toyota Etios Cross 1.4L GD,20150101,500000,Gasolina/Etanol
1449,Renault KWID RXT BSIV,20190101,250000,Gasolina/Etanol
1450,Mahindra XUV500 W8 2WD,20120101,580000,Diesel
1451,Daewoo Matiz SD,20020101,60000,Não identificado
1452,Toyota Etios GD,20120101,300000,Gasolina/Etanol
1453,Ford Figo Diesel Titanium,20140101,200000,Diesel
1454,Tata Hexa XT,20170101,1200000,Não identificado
1455,Toyota Etios Cross 1.4L GD,20150101,350000,Gasolina/Etanol
1456,Mahindra XUV500 W8 4WD,20120101,600000,Diesel
1457,Honda Jazz V,20190101,650000,Gasolina/Etanol
1458,Maruti A-Star Lxi,20080101,120000,Gasolina/Etanol
1459,Tata New Safari DICOR 2.2 EX 4x2,20100101,180000,Não identificado
1460,Hyundai Verna VTVT 1.6 AT SX Option,20180101,950000,Gasolina/Etanol
1461,Tata Manza Aura Quadrajet BS IV,20120101,250999,Não identificado
1462,Skoda Laura Ambiente 2.0 TDI CR MT,20120101,385000,Diesel
1463,Audi A8 L 3.0 TDI quattro,20090101,1250000,Diesel
1464,Chevrolet Beat LT,20130101,165000,Elétrico
1465,Hyundai Elantra SX,20150101,700000,Gasolina/Etanol
1466,Mahindra XUV500 W8 4WD,20150101,750000,Diesel
1467,Mahindra Renault Logan 1.5 DLS,20080101,89999,Gasolina/Etanol
1468,Datsun redi-GO AMT 1.0 T Option,20180101,290000,Gasolina/Etanol
1469,Tata Nano Cx BSIII,20140101,45000,Não identificado
1470,Skoda Superb Ambition 2.0 TDI CR AT,20130101,675000,Diesel
1471,Nissan Terrano XL Plus 85 PS,20150101,530000,Gasolina/Etanol
1472,BMW X1 sDrive20d M Sport,20140101,1485000,Gasolina
1473,Chevrolet Enjoy TCDi LT 7 Seater,20140101,325000,Elétrico
1474,Honda Amaze S Diesel,20150101,400000,Diesel
1475,Mahindra KUV 100 D75 K6 Plus,20170101,380000,Diesel
1476,Honda City i-VTEC CVT VX,20160101,750000,Gasolina/Etanol
1477,Honda Brio VX,20170101,390000,Gasolina/Etanol
1478,Maruti Alto LXi,20090101,110000,Gasolina/Etanol
1479,MG Hector Sharp Diesel MT BSIV,20190101,1825000,Diesel
1480,Audi A4 35 TDI Premium Plus,20190101,3256000,Diesel
1481,Renault Scala Diesel RxL,20150101,370000,Diesel
1482,Chevrolet Beat Diesel LT,20130101,210000,Diesel
1483,Skoda Laura Ambiente 1.9 PD,20070101,175000,Não identificado
1484,Hyundai Verna 1.6 SX CRDi (O),20120101,575000,Diesel
1485,Mahindra Xylo D4,20100101,320000,Diesel
1486,Maruti Swift Ldi BSIV,20100101,280000,Gasolina/Etanol
1487,Renault Duster 85PS Diesel RxL Optional,20130101,500000,Diesel
1488,Ford Fiesta Diesel Style,20130101,380000,Diesel
1489,Maruti 800 AC BSIII,20050101,120000,Gasolina/Etanol
1490,Maruti Eeco 5 Seater AC BSIV,20180101,395000,Gasolina/Etanol
1491,Skoda Laura 1.9 TDI MT Ambiente,20100101,360000,Diesel
1492,Nissan Terrano XL Plus 85 PS,20150101,451000,Gasolina/Etanol
1493,Chevrolet Spark 1.0 LS,20100101,175000,Elétrico
1494,Chevrolet Spark 1.0 LS,20090101,170000,Elétrico
1495,Hyundai Santro Xing XL eRLX Euro III,20060101,100000,Gasolina/Etanol
1496,Maruti Omni MPI STD BSIV,20140101,150000,Gasolina/Etanol
1497,Tata Indica Vista Quadrajet LX,20110101,149000,Não identificado
1498,Tata Indica Vista Aqua 1.3 Quadrajet,20110101,160000,Não identificado
1499,Datsun GO Plus T Option Petrol,20180101,434999,Gasolina/Etanol
1500,Mahindra XUV500 W8 4WD,20140101,800000,Diesel
1501,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,20100101,819999,Diesel
1502,Maruti Baleno Vxi,20070101,163000,Gasolina/Etanol
1503,Mercedes-Benz E-Class 220 CDI,20010101,350000,Gasolina
1504,Tata Indica GLS BS IV,20060101,75000,Não identificado
1505,Maruti Alto LXi,20120101,180000,Gasolina/Etanol
1506,Ford Figo Aspire 1.5 TDCi Trend,20170101,675000,Gasolina/Etanol
1507,Maruti Swift VDI,20130101,400000,Gasolina/Etanol
1508,Volkswagen Polo Diesel Highline 1.2L,20130101,434999,Diesel
1509,Tata Indigo GLX,20060101,100000,Não identificado
1510,Maruti Swift Dzire LDI Optional,20150101,419000,Gasolina/Etanol
1511,Tata Indica GLS BS IV,20090101,200000,Não identificado
1512,Renault Scala Diesel RxL,20140101,400000,Diesel
1513,Ford EcoSport 1.5 Diesel Ambiente BSIV,20180101,790000,Diesel
1514,Renault Duster 85PS Diesel RxL Plus,20150101,500000,Diesel
1515,Skoda Rapid 1.6 TDI Elegance,20120101,275000,Diesel
1516,Hyundai i20 1.4 CRDi Sportz,20120101,450000,Diesel
1517,Mahindra XUV500 W11 Option AWD,20200101,1400000,Diesel
1518,Renault Duster 110PS Diesel RxL,20150101,800000,Diesel
1519,Maruti Wagon R VXI,20140101,315000,Gasolina/Etanol
1520,Maruti Baleno Alpha,20190101,700000,Gasolina/Etanol
1521,Mahindra Bolero SLX,20160101,585000,Diesel
1522,Chevrolet Sail 1.2 LT ABS,20140101,350000,Elétrico
1523,Honda City i-DTEC SV,20140101,495000,Diesel
1524,Hyundai Grand i10 1.2 Kappa Asta,20170101,500000,Gasolina/Etanol
1525,Hyundai Grand i10 1.2 Kappa Sportz Option,20130101,345000,Gasolina/Etanol
1526,Maruti Baleno Sigma 1.2,20150101,500000,Gasolina/Etanol
1527,Maruti Wagon R VXI,20160101,360000,Gasolina/Etanol
1528,Maruti Alto LXi BSIII,20100101,210000,Gasolina/Etanol
1529,Maruti Alto K10 LXI,20140101,220000,Gasolina/Etanol
1530,Chevrolet Aveo 1.4 LT BSIV,20090101,250000,Elétrico
1531,Toyota Innova 2.5 G (Diesel) 8 Seater,20160101,990000,Diesel
1532,Mahindra Quanto C4,20130101,220000,Diesel
1533,Jaguar XF 3.0 Litre S Premium Luxury,20120101,1800000,Não identificado
1534,Honda City i VTEC V,20140101,530000,Gasolina/Etanol
1535,Maruti Baleno Alpha 1.3,20160101,575000,Gasolina/Etanol
1536,Mahindra Xylo E4,20120101,400000,Diesel
1537,Honda Mobilio S i DTEC,20160101,680000,Diesel
1538,Hyundai Santa Fe 4WD AT,20140101,1000000,Gasolina/Etanol
1539,Maruti Alto 800 LXI,20160101,260000,Gasolina/Etanol
1540,Tata Manza Aura (ABS) Safire BS IV,20100101,150000,Não identificado
1541,Maruti Alto LXi BSIII,20080101,180000,Gasolina/Etanol
1542,Force One EX,20140101,346000,Não identificado
1543,Mahindra Xylo D2 BS IV,20150101,450000,Diesel
1544,Hyundai Grand i10 1.2 Kappa Sportz BSIV,20190101,500000,Gasolina/Etanol
1545,Hyundai Grand i10 1.2 CRDi Asta,20190101,700000,Diesel
1546,Maruti Alto 800 LXI,20190101,280000,Gasolina/Etanol
1547,Hyundai Santro Magna AMT BSIV,20190101,475000,Gasolina/Etanol
1548,Maruti Swift Dzire VDi,20090101,300000,Gasolina/Etanol
1549,Maruti Alto K10 LXI,20140101,200999,Gasolina/Etanol
1550,Skoda Laura 1.9 TDI MT Ambiente,20090101,200000,Diesel
1551,Chevrolet Aveo U-VA 1.2 LS,20090101,210000,Elétrico
1552,Tata Indigo LS BSII,20120101,160000,Não identificado
1553,Hyundai Verna CRDi SX ABS,20090101,175000,Diesel
1554,Tata New Safari DICOR 2.2 GX 4x2 BS IV,20120101,320000,Não identificado
1555,Maruti Alto LXi,20090101,110000,Gasolina/Etanol
1556,Maruti Wagon R LXI Minor,20080101,300000,Gasolina/Etanol
1557,Honda City V MT,20120101,700000,Gasolina/Etanol
1558,Tata Indica Vista Aura 1.3 Quadrajet,20090101,135000,Não identificado
1559,Mahindra Bolero Power Plus Plus Non AC BSIV PS,20150101,500000,Diesel
1560,Mahindra Scorpio VLX 2WD AIRBAG BSIV,20120101,550000,Diesel
1561,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,20140101,1050000,Diesel
1562,Honda City i VTEC V,20160101,500000,Gasolina/Etanol
1563,Maruti Ritz VDi,20110101,180000,Gasolina/Etanol
1564,Hyundai Santro Xing GLS,20100101,170000,Gasolina/Etanol
1565,Honda Brio 1.2 S Option MT,20190101,484999,Gasolina/Etanol
1566,Maruti A-Star Vxi,20110101,150000,Gasolina/Etanol
1567,Maruti Alto K10 VXI Airbag,20180101,380000,Gasolina/Etanol
1568,Hyundai Santro Sportz BSIV,20190101,480000,Gasolina/Etanol
1569,Tata Indica Vista Aura 1.3 Quadrajet,20090101,135000,Não identificado
1570,Volkswagen Polo Diesel Highline 1.2L,20110101,290000,Diesel
1571,Fiat Linea Dynamic,20130101,350000,Gasolina/Etanol
1572,Maruti Alto 800 LXI,20140101,110000,Gasolina/Etanol
1573,Hyundai Santro LE zipPlus,20030101,70000,Gasolina/Etanol
1574,Volkswagen Vento Petrol Highline AT,20110101,300000,Gasolina/Etanol
1575,Maruti Alto 800 LX,20170101,180000,Gasolina/Etanol
1576,Renault KWID RXL,20200101,300000,Gasolina/Etanol
1577,Maruti Baleno Delta 1.2,20170101,509000,Gasolina/Etanol
1578,Maruti SX4 S Cross DDiS 320 Zeta,20160101,650000,Gasolina/Etanol
1579,Maruti Swift VDI BSIV,20150101,450000,Gasolina/Etanol
1580,Mahindra Jeep Classic,19990101,170000,Diesel
1581,Mahindra Scorpio 2.6 Turbo 7 Str,20070101,210000,Diesel
1582,Hyundai i20 Asta 1.4 CRDi,20130101,360000,Diesel
1583,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,20110101,495000,Diesel
1584,Maruti Alto LX,20060101,105000,Gasolina/Etanol
1585,Hyundai i20 Magna,20100101,270000,Gasolina/Etanol
1586,Ford Figo Petrol LXI,20100101,130000,Gasolina/Etanol
1587,Honda City i DTEC S,20140101,700000,Diesel
1588,Chevrolet Cruze LTZ,20120101,400000,Elétrico
1589,Maruti Swift ZXI ABS,20090101,250000,Gasolina/Etanol
1590,Honda Amaze VX i-DTEC,20130101,325000,Diesel
1591,Maruti Alto LXi,20080101,69000,Gasolina/Etanol
1592,Mahindra Scorpio S11 BSIV,20180101,1380000,Diesel
1593,Maruti Zen Estilo VXI BSIII,20070101,90000,Gasolina/Etanol
1594,Mahindra XUV500 W6 1.99 mHawk,20160101,1000000,Diesel
1595,Hyundai Accent GLE CNG,20100101,145000,Gasolina/Etanol
1596,Maruti Alto K10 LX,20200101,250000,Gasolina/Etanol
1597,Maruti Swift VDI,20110101,256000,Gasolina/Etanol
1598,Tata Indica DLS,20050101,70000,Não identificado
1599,Maruti Wagon R VX,20000101,50000,Gasolina/Etanol
1600,Renault KWID RXT,20160101,240000,Gasolina/Etanol
1601,Tata Indica Vista Aqua 1.2 Safire BSIV,20100101,97000,Não identificado
1602,Tata Indigo CR4,20120101,130000,Não identificado
1603,Maruti Swift 1.3 VXi,20090101,199000,Gasolina/Etanol
1604,Honda Civic 1.8 S AT,20060101,125000,Gasolina/Etanol
1605,Hyundai Xcent 1.1 CRDi Base,20150101,420000,Diesel
1606,Mahindra NuvoSport N8,20160101,525000,Diesel
1607,Hyundai Santro Xing GLS,20080101,125000,Gasolina/Etanol
1608,Hyundai Verna Transform CRDi VGT SX ABS,20100101,325000,Diesel
1609,Volkswagen Vento New Diesel Highline,20120101,330000,Diesel
1610,Maruti Wagon R LXI BS IV,20100101,110000,Gasolina/Etanol
1611,Maruti S-Presso VXI Plus,20190101,450000,Gasolina/Etanol
1612,Maruti Swift 1.3 VXi,20050101,85000,Gasolina/Etanol
1613,Honda Civic 1.8 S MT,20070101,229999,Gasolina/Etanol
1614,Hyundai i10 Magna,20120101,250000,Gasolina/Etanol
1615,Ford Ecosport 1.5 DV5 MT Titanium,20150101,650000,Gasolina/Etanol
1616,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
1617,Toyota Etios Liva 1.2 VX,20170101,650000,Gasolina/Etanol
1618,Maruti Vitara Brezza VDi,20170101,750000,Gasolina/Etanol
1619,Toyota Yaris G,20180101,850000,Gasolina/Etanol
1620,Hyundai EON Era Plus Option,20170101,315000,Gasolina/Etanol
1621,Maruti Swift LXI Option,20150101,415000,Gasolina/Etanol
1622,Maruti Ciaz ZDi Plus,20160101,640000,Gasolina/Etanol
1623,Maruti Ciaz 1.4 Alpha,20170101,780000,Gasolina/Etanol
1624,Toyota Fortuner 4x2 AT,20170101,2595000,Gasolina/Etanol
1625,Hyundai Creta 1.6 CRDi SX,20150101,850000,Diesel
1626,Hyundai Creta 1.6 CRDi SX,20150101,900000,Diesel
1627,Toyota Corolla Altis GL MT,20160101,1150000,Gasolina/Etanol
1628,Maruti Esteem Lxi - BSIII,20070101,75000,Gasolina/Etanol
1629,Volkswagen Vento Diesel Comfortline,20120101,215000,Diesel
1630,Maruti SX4 ZXI AT,20090101,130000,Gasolina/Etanol
1631,Hyundai Santro Magna AMT BSIV,20190101,400000,Gasolina/Etanol
1632,Maruti Swift Dzire AMT ZXI,20190101,550000,Gasolina/Etanol
1633,Chevrolet Beat LT,20160101,245000,Elétrico
1634,Maruti Swift VDI BSIV,20100101,320000,Gasolina/Etanol
1635,Mahindra TUV 300 T8 AMT,20160101,730000,Diesel
1636,Ford Fusion 1.6 Duratec Petrol,20050101,120000,Gasolina/Etanol
1637,Honda City i-VTEC VX,20170101,950000,Gasolina/Etanol
1638,Maruti Wagon R VXI BS IV,20170101,350000,Gasolina/Etanol
1639,Maruti Esteem Vxi,20050101,100000,Gasolina/Etanol
1640,Maruti Wagon R VXI BS IV,20170101,350000,Gasolina/Etanol
1641,Maruti Wagon R VXI BSIII,20050101,80000,Gasolina/Etanol
1642,Hyundai Verna 1.6 VTVT,20130101,370000,Gasolina/Etanol
1643,Hyundai EON D Lite Plus,20120101,160000,Gasolina/Etanol
1644,Tata Sumo Victa EX 7/9 Str BSII,20090101,130000,Não identificado
1645,Chevrolet Sail Hatchback 1.2 LS,20160101,250000,Elétrico
1646,Tata New Safari DICOR 2.2 GX 4x2 BS IV,20120101,270000,Não identificado
1647,BMW X1 sDrive 20d xLine,20190101,2600000,Gasolina
1648,Hyundai EON Era Plus,20130101,160000,Gasolina/Etanol
1649,Hyundai EON Magna Plus,20160101,229999,Gasolina/Etanol
1650,Mahindra Bolero Power Plus ZLX,20170101,750000,Diesel
1651,Chevrolet Optra Magnum 2.0 LS,20110101,195000,Elétrico
1652,Toyota Etios Cross 1.2L G,20150101,320000,Gasolina/Etanol
1653,Mahindra Scorpio S7 140 BSIV,20180101,1100000,Diesel
1654,Datsun RediGO S,20160101,270000,Gasolina/Etanol
1655,Skoda Fabia 1.2 MPI Ambition Plus,20120101,300000,Não identificado
1656,Chevrolet Beat Diesel LT,20120101,200000,Diesel
1657,Maruti Zen Estilo 1.1 LXI BSIII,20070101,120000,Gasolina/Etanol
1658,Maruti Esteem Vxi - BSIII,20060101,95000,Gasolina/Etanol
1659,Volkswagen Polo Petrol Comfortline 1.2L,20130101,400000,Gasolina/Etanol
1660,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,20060101,229999,Diesel
1661,Mahindra KUV 100 mFALCON D75 K6,20160101,430000,Diesel
1662,Renault Fluence 1.5,20120101,300000,Gasolina/Etanol
1663,Fiat Linea Dynamic,20130101,350000,Gasolina/Etanol
1664,Renault Duster 110PS Diesel RxZ,20130101,450000,Diesel
1665,Renault KWID RXT,20160101,200000,Gasolina/Etanol
1666,Maruti Alto 800 LXI,20170101,250000,Gasolina/Etanol
1667,Maruti Swift Dzire 1.2 Vxi BSIV,20120101,368000,Gasolina/Etanol
1668,Maruti Swift Dzire 1.2 Vxi BSIV,20120101,368000,Gasolina/Etanol
1669,Toyota Innova 2.5 GX (Diesel) 7 Seater,20140101,650000,Diesel
1670,Mahindra Jeep CL 500 MDI,19970101,150000,Diesel
1671,Maruti Wagon R LXI DUO BS IV,20120101,180000,Gasolina/Etanol
1672,Hyundai Grand i10 1.2 Kappa Sportz Option,20170101,525000,Gasolina/Etanol
1673,Ford Endeavour 4x4 XLT,20050101,350000,Gasolina/Etanol
1674,Mahindra TUV 300 Plus P4,20180101,850000,Diesel
1675,Volkswagen Jetta 2.0 TDI Comfortline,20110101,350000,Diesel
1676,Maruti Esteem Lxi - BSIII,20070101,75000,Gasolina/Etanol
1677,Maruti Swift 1.3 VXi,20050101,160000,Gasolina/Etanol
1678,Maruti Swift LDI Optional,20170101,500000,Gasolina/Etanol
1679,Hyundai Santro Xing GLS,20080101,130000,Gasolina/Etanol
1680,Tata Zest Quadrajet 1.3 75PS XE,20150101,350000,Não identificado
1681,Maruti Wagon R LXI,20050101,70000,Gasolina/Etanol
1682,Toyota Innova 2.5 G (Diesel) 7 Seater,20140101,750000,Diesel
1683,Honda Amaze VX i-DTEC,20130101,450000,Diesel
1684,Maruti Swift Dzire LDI,20150101,430000,Gasolina/Etanol
1685,Maruti SX4 VDI,20110101,260000,Gasolina/Etanol
1686,Maruti Swift VDI,20130101,370000,Gasolina/Etanol
1687,Chevrolet Aveo 1.4 CNG,20110101,229999,Elétrico
1688,Ford Figo Diesel EXI,20110101,140000,Diesel
1689,Toyota Innova 2.5 G (Diesel) 7 Seater,20130101,700000,Diesel
1690,Hyundai Elite i20 Magna Plus BSIV,20200101,545000,Gasolina/Etanol
1691,Datsun RediGO T Option,20170101,200000,Gasolina/Etanol
1692,Tata Safari Storme VX,20150101,500000,Não identificado
1693,Maruti Alto LXi,20080101,70000,Gasolina/Etanol
